fname,lname,week,yr,actual,predicted
Tom,Brady,1,2018,0,18.51752
Aaron ,Rodgers,1,2018,0,18.309494
Cam ,Newton,1,2018,0,25.125414000000003
Carson,Wentz,1,2018,0,17.025002999999998
Russell ,Wilson,1,2018,0,21.944914
Alex,Smith,1,2018,0,13.390667
DeShaun,Watson,1,2018,0,10.981978
Matthew,Stafford,1,2018,0,24.195944
Kirk,Cousins,1,2018,0,23.909292
Ben ,Roethlisberger,1,2018,0,20.033718
Drew,Brees,1,2018,0,24.211864000000002
