fname,lname,week,yr,actual,predicted
 Matt, Prater,17,2016,8,6.348066
 Cairo, Santos,17,2016,13,8.054017
 Caleb, Sturgis,17,2016,9,7.727119999999999
 Ryan, Succop,17,2016,6,7.0837455
 Justin, Tucker,17,2016,4,9.246239
 Adam, Vinatieri,17,2016,6,8.48281
 Greg, Zuerlein,17,2016,6,7.311880599999999
 Dan, Bailey,3,2017,4,5.604956
 Connor, Barth,3,2017,5,8.564014
 Chris, Boswell,3,2017,5,7.934479
 Matt, Bryant,3,2017,12,12.7711735
 Randy, Bullock,3,2017,6,7.492111
 Chandler, Catanzaro,3,2017,8,7.394769999999999
 Mason, Crosby,3,2017,9,7.5173955
 Phil, Dawson,3,2017,5,6.4054269999999995
 Jake, Elliott,3,2017,11,7.6397166
 Kaimi, Fairbairn,3,2017,15,8.638919
 Kai, Forbath,3,2017,10,9.551527
 Graham, Gano,3,2017,7,9.4354315
 Zane, Gonzalez,3,2017,4,7.7922053
 Stephen, Gostkowski,3,2017,4,9.652562
 Robbie, Gould,3,2017,9,9.923602
 Stephen, Hauschka,3,2017,18,11.193089500000001
 Dustin, Hopkins,3,2017,9,9.53245
 Wil, Lutz,3,2017,12,6.642944
 Brandon, McManus,3,2017,10,7.833508500000001
 Cody, Parkey,3,2017,0,8.572009
 Matt, Prater,3,2017,18,9.043166000000001
 Aldrick, Rosas,3,2017,6,7.0208707
 Ryan, Succop,3,2017,15,7.873017999999999
 Giorgio, Tavecchio,3,2017,4,6.7590866
 Justin, Tucker,3,2017,1,8.941680999999999
 Adam, Vinatieri,3,2017,7,7.6617869999999995
 Blair, Walsh,3,2017,3,10.193359
 Greg, Zuerlein,3,2017,11,8.985161
 Dan, Bailey,4,2017,6,6.961127
 Connor, Barth,4,2017,2,7.190767
 Chris, Boswell,4,2017,8,6.0125947
 Matt, Bryant,4,2017,5,11.722118
 Randy, Bullock,4,2017,7,6.6081557
 Chandler, Catanzaro,4,2017,11,5.5380917
 Mason, Crosby,4,2017,5,7.165794
 Phil, Dawson,4,2017,14,6.367103599999999
 Jake, Elliott,4,2017,16,5.856109
 Kaimi, Fairbairn,4,2017,17,9.449952
 Kai, Forbath,4,2017,1,8.241339
 Graham, Gano,4,2017,9,9.919943
 Zane, Gonzalez,4,2017,1,7.354425999999999
