fname,lname,week,yr,actual,predicted
 Jeremy, Maclin,17,2015,12,12.566639
 Jermaine, Kearse,17,2015,9,6.786806599999999
 Jerricho, Cotchery,17,2015,11,6.2331959999999995
 John, Brown,17,2015,4,6.2155323
 Jordan, Norwood,17,2015,4,5.378082
 Jordan, Matthews,17,2015,17,10.920225
 Josh, Bellamy,17,2015,10,4.243089
 Julio, Jones,17,2015,14,6.993225999999999
 Justin, Hardy,17,2015,3,5.614134
 Kamar, Aiken,17,2015,7,5.6641655
 Kenny, Britt,17,2015,8,9.210412
 Larry, Fitzgerald,17,2015,11,7.4188213
 Marc, Mariani,17,2015,8,6.408487
 Markus, Wheaton,17,2015,11,8.862735
 Marqise, Lee,17,2015,3,3.1874578
 Marvin, Jones,17,2015,3,8.2055
 Michael, Crabtree,17,2015,9,6.449282
 Mike, Wallace,17,2015,2,6.4347900000000005
 Mike, Evans,17,2015,9,10.158989
 Phillip, Dorsett,17,2015,3,5.0562434000000005
 Philly, Brown,17,2015,5,6.590012
 Pierre, Garcon,17,2015,10,6.483417
 Quinton, Patton,17,2015,3,6.582839999999999
 Randall, Cobb,17,2015,3,4.7784486
 Rueben, Randle,17,2015,13,9.618124
 Ryan, Grant,17,2015,7,6.637810000000001
 Sammy, Watkins,17,2015,13,10.717532
 Tavon, Austin,17,2015,6,4.351138
 Terrance, Williams,17,2015,17,8.075560000000001
 Torrey, Smith,17,2015,6,7.2898707
 Travis, Benjamin,17,2015,5,5.1259093
 TY, Hilton,17,2015,4,9.502934
 Tyler, Lockett,17,2015,3,4.8002443
 Willie, Snead,17,2015,3,7.602142
 Adam, Thielen,3,2016,2,4.641978
 Adam, Humphries,3,2016,10,5.736586
 AJ, Green,3,2016,7,11.124803
 Allen, Hurns,3,2016,4,4.744968
 Allen, Robinson,3,2016,17,13.523145000000001
 Alshon, Jeffery,3,2016,7,7.654853299999999
 Amari, Cooper,3,2016,6,9.785739999999999
 Anquan, Boldin,3,2016,8,5.37509
 Antonio, Brown,3,2016,14,14.376095999999999
 Brandon, Marshall,3,2016,2,8.178792999999999
 Brandon, LaFell,3,2016,3,7.1881084
 Breshad, Perriman,3,2016,2,6.13318
 Brian, Quick,3,2016,11,5.305737000000001
 Chris, Conley,3,2016,4,5.727983999999999
 Cole, Beasley,3,2016,7,4.9017787
 Danny, Amendola,3,2016,2,7.396647
 Davante, Adams,3,2016,8,7.152039
 DeAndre, Hopkins,3,2016,5,6.9544883
 Demaryius, Thomas,3,2016,15,8.498284
 DeSean, Jackson,3,2016,15,9.282507
 Dez, Bryant,3,2016,10,11.049918
 Dontrelle, Inman,3,2016,3,4.3644843
 Dorial, Green-Beckham,3,2016,3,5.5378284
 Doug, Baldwin,3,2016,22,12.447028
 Eddie, Royal,3,2016,2,5.9691367
 Eli, Rogers,3,2016,3,5.616766
 Emmanuel, Sanders,3,2016,23,10.092079
 Golden, Tate,3,2016,4,6.9699990000000005
 Jamison, Crowder,3,2016,13,9.334968
 Jaron, Brown,3,2016,4,7.003147599999999
 Jarvis, Landry,3,2016,19,10.732012
 Jeremy, Kerley,3,2016,2,6.786641599999999
 Jeremy, Maclin,3,2016,3,8.016546
 John, Brown,3,2016,7,4.9606977
 Jordan, Matthews,3,2016,7,8.803625
 Jordy, Nelson,3,2016,22,17.028547
 Julian, Edelman,3,2016,4,6.5892777
 Justin, Hardy,3,2016,8,6.5367846
 Kenny, Britt,3,2016,2,10.91043
 Kenny, Stills,3,2016,7,3.439917
 Larry, Fitzgerald,3,2016,6,4.2940674
 Malcolm, Mitchell,3,2016,2,5.4923835
 Marqise, Lee,3,2016,4,7.310391
 Marvin, Jones,3,2016,32,9.944516
 Michael, Floyd,3,2016,6,3.237977
 Michael, Crabtree,3,2016,10,7.202700999999999
 Michael, Thomas,3,2016,13,7.8665743
 Mike, Wallace,3,2016,3,9.829127
 Mike, Evans,3,2016,19,10.430613000000001
 Mohamed, Sanu,3,2016,3,6.342566000000001
 Nelson, Agholor,3,2016,2,5.2492075
 Odell, Beckham,3,2016,12,10.492745
 Phillip, Dorsett,3,2016,2,5.517483
 Philly, Brown,3,2016,5,5.038233999999999
 Pierre, Garcon,3,2016,5,7.2483830000000005
 Quincy, Enunwa,3,2016,3,4.959128
 Randall, Cobb,3,2016,3,8.645833
 Rishard, Matthews,3,2016,3,4.677604
 Robert, Woods,3,2016,5,6.8976007
 Sammie, Coates,3,2016,5,7.432502
 Seth, Roberts,3,2016,8,6.710516
 Stefon, Diggs,3,2016,4,9.012228
 Sterling, Shepard,3,2016,13,7.008279300000001
 Steve, Smith,3,2016,8,8.462819
 Tajae, Sharpe,3,2016,4,7.2129984
 Tavon, Austin,3,2016,16,5.3423524
 Ted, Ginn,3,2016,6,4.100608
 Terrelle, Pryor,3,2016,23,6.932466000000001
 Torrey, Smith,3,2016,3,6.989211599999999
 Travis, Benjamin,3,2016,7,8.468767999999999
 TY, Hilton,3,2016,23,12.240250999999999
 Tyreek, Hill,3,2016,2,6.2606072
 Tyrell, Williams,3,2016,6,6.3660398
 Victor, Cruz,3,2016,7,7.091748700000001
 Will, Fuller,3,2016,3,7.7682867
 Adam, Thielen,4,2016,2,7.6587567
 AJ, Green,4,2016,23,11.202999
 Aldrick, Robinson,4,2016,10,4.449838
 Allen, Hurns,4,2016,10,8.050203999999999
 Allen, Robinson,4,2016,11,10.515819
 Alshon, Jeffery,4,2016,4,10.072117
 Amari, Cooper,4,2016,4,9.46139
 Andrew, Hawkins,4,2016,2,3.2997254999999996
 Anquan, Boldin,4,2016,3,7.0401406
 Antonio, Brown,4,2016,18,10.668875
 Brandin, Cooks,4,2016,3,5.9181914
 Brandon, LaFell,4,2016,4,7.4110928
 Brandon, Marshall,4,2016,14,10.711133
 Breshad, Perriman,4,2016,2,5.162853
 Brian, Quick,4,2016,18,5.402202
 Chris, Conley,4,2016,7,6.876599000000001
 Cole, Beasley,4,2016,6,8.026716
 Cordarrelle, Patterson,4,2016,3,3.913057
 Demaryius, Thomas,4,2016,15,7.613014
 DeVante, Parker,4,2016,2,7.053380000000001
 Dontrelle, Inman,4,2016,18,6.487462
 Doug, Baldwin,4,2016,5,9.121924
 Eddie, Royal,4,2016,17,7.502944
 Emmanuel, Sanders,4,2016,14,8.093293
 Golden, Tate,4,2016,2,4.841368
 Jamison, Crowder,4,2016,2,6.061595400000001
 Jarvis, Landry,4,2016,6,8.147798
 Jeremy, Maclin,4,2016,7,8.852654
 Jeremy, Kerley,4,2016,14,6.7208395
 Jermaine, Kearse,4,2016,2,5.0069723
 John, Brown,4,2016,14,6.376024
 Jordan, Norwood,4,2016,2,5.723876000000001
 Julio, Jones,4,2016,36,20.741782999999998
 Kenny, Britt,4,2016,8,7.177460000000001
 Kenny, Stills,4,2016,13,8.701414999999999
 Larry, Fitzgerald,4,2016,6,8.819825
 Marqise, Lee,4,2016,2,6.760357000000001
 Marvin, Jones,4,2016,7,6.871637299999999
 Michael, Floyd,4,2016,9,9.002901
 Michael, Thomas,4,2016,10,7.4300485
 Michael, Crabtree,4,2016,26,8.975961999999999
 Mike, Evans,4,2016,5,4.004974
 Mike, Wallace,4,2016,6,8.851221
 Mohamed, Sanu,4,2016,2,7.147578
 Odell, Beckham,4,2016,2,9.587363
 Phillip, Dorsett,4,2016,12,5.473067299999999
 Philly, Brown,4,2016,10,7.8589826
 Pierre, Garcon,4,2016,3,5.8175099999999995
 Quincy, Enunwa,4,2016,6,5.693788
 Rishard, Matthews,4,2016,8,7.3702235
 Robert, Woods,4,2016,8,5.7388287
 Sammie, Coates,4,2016,7,7.759417999999999
 Seth, Roberts,4,2016,7,5.249026000000001
 Stefon, Diggs,4,2016,4,8.861232000000001
 Sterling, Shepard,4,2016,3,5.729646
 Steve, Smith,4,2016,17,9.620194
 Taylor, Gabriel,4,2016,4,4.9839125
 Terrelle, Pryor,4,2016,10,8.501746
 Travis, Benjamin,4,2016,3,7.826695
 TY, Hilton,4,2016,10,5.3236585
 Tyreek, Hill,4,2016,8,6.1564
 Tyrell, Williams,4,2016,4,8.186711
 Victor, Cruz,4,2016,5,7.393357000000001
 Will, Fuller,4,2016,14,8.277372
 Adam, Humphries,5,2016,3,4.524418
 Adam, Thielen,5,2016,18,6.7262254
 AJ, Green,5,2016,5,8.254503
 Alshon, Jeffery,5,2016,7,10.408221000000001
 Amari, Cooper,5,2016,21,8.40355
 Andrew, Hawkins,5,2016,11,4.931415599999999
 Anquan, Boldin,5,2016,4,6.212559
 Antonio, Brown,5,2016,13,18.286904999999997
 Brandon, Marshall,5,2016,17,11.030284
 Brandon, LaFell,5,2016,18,8.43314
 Brian, Quick,5,2016,5,5.6057477
 Cameron, Meredith,5,2016,18,6.468271700000001
 Cole, Beasley,5,2016,11,5.5165424000000005
 Cordarrelle, Patterson,5,2016,9,8.200177
 DeAndre, Hopkins,5,2016,11,12.721934
 Demaryius, Thomas,5,2016,10,8.458355000000001
 DeSean, Jackson,5,2016,3,9.047162
 DeVante, Parker,5,2016,7,5.866833
 Eddie, Royal,5,2016,4,8.561539
 Emmanuel, Sanders,5,2016,8,9.700889
 Golden, Tate,5,2016,3,6.5150275
 Jamison, Crowder,5,2016,3,6.6560416
 Jarvis, Landry,5,2016,2,8.852052
 Jeremy, Kerley,5,2016,16,7.6869664
 Jordan, Norwood,5,2016,2,6.23082
 Julian, Edelman,5,2016,3,5.110591400000001
 Julio, Jones,5,2016,2,5.7643533
 Kenny, Britt,5,2016,7,6.731549
 Larry, Fitzgerald,5,2016,20,12.236442
 Marquise, Goodwin,5,2016,7,4.752414
 Marvin, Jones,5,2016,9,12.417403
 Michael, Crabtree,5,2016,10,11.0184145
 Mike, Wallace,5,2016,6,5.095714
 Mike, Evans,5,2016,14,13.480119
 Mohamed, Sanu,5,2016,3,4.7342010000000005
 Odell, Beckham,5,2016,11,12.75447
 Phillip, Dorsett,5,2016,2,5.8762336
 Pierre, Garcon,5,2016,11,6.922786
 Quincy, Enunwa,5,2016,5,6.8075776
 Rishard, Matthews,5,2016,9,7.2186164999999995
 Robert, Woods,5,2016,2,5.8904815
 Sammie, Coates,5,2016,25,8.730332
 Seth, Roberts,5,2016,2,4.9037213
 Steve, Smith,5,2016,2,5.265248000000001
 Tavon, Austin,5,2016,7,6.5024085
 Terrance, Williams,5,2016,7,8.918258
 Terrelle, Pryor,5,2016,4,3.4653652000000004
 Travis, Benjamin,5,2016,11,9.140431
 TY, Hilton,5,2016,23,11.369369
 Tyler, Boyd,5,2016,3,5.7490788
 Tyrell, Williams,5,2016,17,7.0915685
 AJ, Green,6,2016,8,10.612281
 Alshon, Jeffery,6,2016,9,8.8427
 Amari, Cooper,6,2016,12,8.152535
 Andrew, Hawkins,6,2016,4,5.5937285
 Anquan, Boldin,6,2016,12,9.000098
 Antonio, Brown,6,2016,3,4.5627455999999995
 Brandon, LaFell,6,2016,7,6.5489845
 Brandon, Marshall,6,2016,7,8.75962
 Breshad, Perriman,6,2016,4,6.073885400000001
 Brian, Quick,6,2016,6,6.9164343
 Brice, Butler,6,2016,8,5.0868793
 Cameron, Meredith,6,2016,11,9.3728
 Charone, Peake,6,2016,4,5.003571
 Chester, Rogers,6,2016,6,5.7533297999999995
 Cole, Beasley,6,2016,17,7.550634
 DeAndre, Hopkins,6,2016,7,8.692094
 Demaryius, Thomas,6,2016,2,8.619879
 DeSean, Jackson,6,2016,5,7.4439273
 DeVante, Parker,6,2016,2,7.7276583
 Eddie, Royal,6,2016,5,7.7179804
 Emmanuel, Sanders,6,2016,4,5.4808984
 Golden, Tate,6,2016,22,7.762901299999999
 Jamison, Crowder,6,2016,11,6.629788400000001
 Jarvis, Landry,6,2016,9,7.317363
 John, Brown,6,2016,5,8.709975
 Jordan, Norwood,6,2016,3,4.22092
 Julian, Edelman,6,2016,3,7.3008074999999995
 Julio, Jones,6,2016,19,17.17463
 Kelvin, Benjamin,6,2016,8,8.1209135
 Kendall, Wright,6,2016,19,5.8170333
 Kenny, Britt,6,2016,25,11.390553
 Larry, Fitzgerald,6,2016,4,7.9646897
 Lucky, Whitehead,6,2016,5,5.647532
 Marquise, Goodwin,6,2016,2,4.2183166
 Marvin, Jones,6,2016,7,7.2359815
 Mike, Wallace,6,2016,9,6.4264220000000005
 Mohamed, Sanu,6,2016,10,6.1431165
 Odell, Beckham,6,2016,33,11.130436999999999
 Philly, Brown,6,2016,2,5.567868
 Pierre, Garcon,6,2016,7,4.979734
 Quincy, Enunwa,6,2016,4,4.603508000000001
 Quinton, Patton,6,2016,5,3.9939957
 Ricardo, Louis,6,2016,6,5.729574700000001
 Rishard, Matthews,6,2016,13,8.711121
 Robby, Anderson,6,2016,2,5.0984940000000005
 Robert, Woods,6,2016,10,8.122911
 Seth, Roberts,6,2016,2,6.676122
 Sterling, Shepard,6,2016,2,6.052834
 Tavon, Austin,6,2016,2,0.33310738
 Ted, Ginn,6,2016,5,4.6759075999999995
 Terrance, Williams,6,2016,7,8.889402
 Terrelle, Pryor,6,2016,19,10.431643
 TY, Hilton,6,2016,4,5.594355
 Tyler, Boyd,6,2016,7,5.121630000000001
 Tyrell, Williams,6,2016,2,6.106673000000001
 AJ, Green,7,2016,22,11.652449
 Alshon, Jeffery,7,2016,3,6.7467585
 Amari, Cooper,7,2016,2,15.019034
 Anquan, Boldin,7,2016,8,4.841894
 Antonio, Brown,7,2016,11,14.952577999999999
 Brandon, Marshall,7,2016,3,11.3567705
 Brandon, LaFell,7,2016,14,10.796281
 Brian, Quick,7,2016,9,7.4754366999999995
 Chester, Rogers,7,2016,3,7.199388000000001
 Davante, Adams,7,2016,25,9.172927
 DeAndre, Hopkins,7,2016,3,10.688464999999999
 Demaryius, Thomas,7,2016,10,8.869814
 DeSean, Jackson,7,2016,3,7.134024
 DeVante, Parker,7,2016,2,5.2200446
 Dontrelle, Inman,7,2016,5,4.041686
 Dorial, Green-Beckham,7,2016,6,7.140730400000001
 Emmanuel, Sanders,7,2016,8,12.075583
 Golden, Tate,7,2016,9,4.96215
 Jamison, Crowder,7,2016,10,8.073815
 Jarvis, Landry,7,2016,9,8.396258999999999
 Josh, Bellamy,7,2016,3,4.0459266000000005
 Julian, Edelman,7,2016,5,6.585912700000001
 Julio, Jones,7,2016,17,12.494341
 Justin, Hunter,7,2016,2,4.883785700000001
 Kenny, Britt,7,2016,4,7.35045
 Larry, Fitzgerald,7,2016,7,10.076327000000001
 Marquise, Goodwin,7,2016,15,6.8997107
 Marvin, Jones,7,2016,9,6.831318400000001
 Michael, Crabtree,7,2016,15,9.277894
 Mike, Wallace,7,2016,12,8.376088000000001
 Odell, Beckham,7,2016,4,4.9839150000000005
 Pierre, Garcon,7,2016,2,7.353731599999999
 Quincy, Enunwa,7,2016,13,5.9340553
 Randall, Cobb,7,2016,17,14.145184500000001
 Rishard, Matthews,7,2016,3,5.4097886
 Robby, Anderson,7,2016,7,4.845486
 Seth, Roberts,7,2016,4,6.485444
 Sterling, Shepard,7,2016,3,5.502297
 Tajae, Sharpe,7,2016,5,4.7365203000000005
 Tavon, Austin,7,2016,12,9.354496000000001
 Travis, Benjamin,7,2016,5,9.077686
 Ty, Montgomery,7,2016,12,8.017527000000001
 TY, Hilton,7,2016,19,12.135075
 Tyrell, Williams,7,2016,14,9.221954
 AJ, Green,8,2016,12,11.561653999999999
 Allen, Robinson,8,2016,7,13.20496
 Allen, Hurns,8,2016,15,11.309157
 Alshon, Jeffery,8,2016,12,8.452361999999999
 Amari, Cooper,8,2016,23,9.698615
 Andrew, Hawkins,8,2016,15,6.4673114
 Brandin, Cooks,8,2016,10,7.866901400000001
 Brandon, Coleman,8,2016,4,3.8496678
 Brandon, Marshall,8,2016,6,11.103264
 Cameron, Meredith,8,2016,2,6.004196
 Chris, Conley,8,2016,5,6.7045335999999995
 Chris, Hogan,8,2016,15,5.899968599999999
 Davante, Adams,8,2016,7,7.8209753
 DeAndre, Hopkins,8,2016,4,11.5471735
 Demaryius, Thomas,8,2016,7,9.62268
 DeSean, Jackson,8,2016,4,6.967975
 Dontrelle, Inman,8,2016,7,5.84783
 Dorial, Green-Beckham,8,2016,5,4.699542
 Doug, Baldwin,8,2016,5,8.7501745
 Emmanuel, Sanders,8,2016,6,12.392858
 Golden, Tate,8,2016,4,6.483292
 Jamison, Crowder,8,2016,16,12.451865
 Jeff, Janis,8,2016,9,5.1950517
 Jeremy, Maclin,8,2016,10,8.485679
 Jermaine, Kearse,8,2016,5,5.923198999999999
 JJ, Nelson,8,2016,19,8.218534
 Jordan, Matthews,8,2016,12,8.678315
 Jordy, Nelson,8,2016,15,15.418764999999999
 Julian, Edelman,8,2016,9,8.341375
 Julio, Jones,8,2016,2,9.068422
 Kendall, Wright,8,2016,15,6.1806083
 Larry, Fitzgerald,8,2016,7,10.862325
 Marvin, Jones,8,2016,3,6.759742999999999
 Michael, Thomas,8,2016,6,9.030510000000001
 Michael, Crabtree,8,2016,10,7.2814784
 Mohamed, Sanu,8,2016,14,9.777602
 Nelson, Agholor,8,2016,2,4.384974
 Pierre, Garcon,8,2016,6,6.735577
 Quincy, Enunwa,8,2016,15,7.3986955000000005
 Ricardo, Louis,8,2016,3,6.6862016
 Rishard, Matthews,8,2016,9,6.168444999999999
 Robby, Anderson,8,2016,3,6.1119976
 Seth, Roberts,8,2016,12,6.847552
 Terrelle, Pryor,8,2016,12,10.702729
 Travis, Benjamin,8,2016,10,7.2936335
 TY, Hilton,8,2016,2,7.769433500000001
 Tyler, Boyd,8,2016,3,4.6683946
 Tyler, Lockett,8,2016,3,5.509592
 Tyreek, Hill,8,2016,15,9.392894
 Willie, Snead,8,2016,5,6.8919387
 Adam, Thielen,9,2016,6,8.070497
 Adam, Humphries,9,2016,10,6.500129
 Allen, Robinson,9,2016,13,13.061239
 Amari, Cooper,9,2016,5,6.4325166
 Andre, Holmes,9,2016,2,4.1607080000000005
 Anquan, Boldin,9,2016,7,6.0470595000000005
 Brandin, Cooks,9,2016,6,5.3843684000000005
 Brandon, Coleman,9,2016,2,7.45085
 Brandon, Marshall,9,2016,4,9.916033
 Chris, Conley,9,2016,2,6.115336
 Cordarrelle, Patterson,9,2016,4,5.215345
 Davante, Adams,9,2016,10,10.701753
 Demaryius, Thomas,9,2016,5,8.251080499999999
 Dontrelle, Inman,9,2016,5,9.166255
 Doug, Baldwin,9,2016,8,10.981906
 Emmanuel, Sanders,9,2016,4,7.6485553
 Golden, Tate,9,2016,13,7.518484
 Jeff, Janis,9,2016,2,6.0783677
 Jermaine, Kearse,9,2016,3,6.2888584000000005
 Jordan, Matthews,9,2016,8,6.91602
 Jordan, Norwood,9,2016,11,5.847758
 Jordy, Nelson,9,2016,15,14.225047
 Julio, Jones,9,2016,17,13.484717000000002
 Justin, Hunter,9,2016,6,4.429368
 Kendall, Wright,9,2016,6,6.2787037
 Marqise, Lee,9,2016,9,6.3342876
 Michael, Crabtree,9,2016,2,6.2769213
 Michael, Thomas,9,2016,19,9.313281
 Mike, Evans,9,2016,27,16.50542
 Mohamed, Sanu,9,2016,7,8.020607
 Nelson, Agholor,9,2016,4,5.8130326
 Quincy, Enunwa,9,2016,2,6.6075945
 Rishard, Matthews,9,2016,18,8.055827
 Robby, Anderson,9,2016,4,6.8787766
 Seth, Roberts,9,2016,3,5.6557336
 Stefon, Diggs,9,2016,9,7.441470599999999
 Tajae, Sharpe,9,2016,5,5.41822
 Terrelle, Pryor,9,2016,10,7.8522553
 TY, Hilton,9,2016,8,12.5457735
 Tyler, Lockett,9,2016,2,5.603516
 Tyreek, Hill,9,2016,3,3.6671351999999997
 Tyrell, Williams,9,2016,12,8.325553
 Willie, Snead,9,2016,3,8.929712
 Adam, Humphries,10,2016,4,6.070378
 Adam, Thielen,10,2016,9,6.634922
 Allen, Robinson,10,2016,18,14.082501999999998
 Brandin, Cooks,10,2016,15,11.922261
 Cole, Beasley,10,2016,3,6.265046599999999
 Davante, Adams,10,2016,15,10.393096
 Demaryius, Thomas,10,2016,14,8.665049
 Devin, Funchess,10,2016,11,7.025283
 Dez, Bryant,10,2016,17,14.215291
 Dontrelle, Inman,10,2016,4,6.719792999999999
 Doug, Baldwin,10,2016,23,11.871561999999999
 Emmanuel, Sanders,10,2016,5,7.360124000000001
 Jermaine, Kearse,10,2016,2,7.0867963000000005
 Jordan, Matthews,10,2016,7,6.692894
 Jordan, Taylor,10,2016,9,6.27064
 Jordy, Nelson,10,2016,18,13.144333
 Julio, Jones,10,2016,13,8.364816000000001
 Kelvin, Benjamin,10,2016,7,6.2834163
 Kendall, Wright,10,2016,6,4.1401386
 Marqise, Lee,10,2016,5,8.630563
 Michael, Thomas,10,2016,2,8.432757
 Mike, Evans,10,2016,6,8.348157
 Paul, Richardson,10,2016,5,6.6748330000000005
 Rishard, Matthews,10,2016,12,9.292273
 Robby, Anderson,10,2016,6,7.1234946
 Stefon, Diggs,10,2016,16,13.176029000000002
 Tajae, Sharpe,10,2016,12,5.892037
 Taylor, Gabriel,10,2016,13,11.801505
 Ted, Ginn,10,2016,4,7.322145
 Terrelle, Pryor,10,2016,4,6.811549
 Tyler, Lockett,10,2016,7,5.1777678
 Tyreek, Hill,10,2016,9,6.888539999999999
 Tyrell, Williams,10,2016,18,4.003147
 Willie, Snead,10,2016,16,9.603049
 Adam, Humphries,11,2016,4,4.4174104000000005
 Adam, Thielen,11,2016,12,6.05104
 Albert, Wilson,11,2016,7,7.5755057
 Allen, Robinson,11,2016,7,10.841016
 Antonio, Brown,11,2016,7,3.7341928
 Brandin, Cooks,11,2016,4,4.6553407
 Brandon, Coleman,11,2016,6,4.666578299999999
 Brian, Quick,11,2016,2,4.638079599999999
 Chris, Conley,11,2016,2,5.0355620000000005
 Cole, Beasley,11,2016,11,5.953635
 Cordarrelle, Patterson,11,2016,5,6.636355
 Corey, Coleman,11,2016,3,5.4990554000000005
 Davante, Adams,11,2016,4,7.3287705999999995
 DeVante, Parker,11,2016,13,7.606833999999999
 Devin, Funchess,11,2016,3,9.124049000000001
 Dez, Bryant,11,2016,20,12.295144
 Doug, Baldwin,11,2016,16,12.511526
 Eli, Rogers,11,2016,2,7.1889863
 Jarvis, Landry,11,2016,8,3.7842085
 Jermaine, Kearse,11,2016,2,5.665433
 Jordan, Matthews,11,2016,5,6.2488427
 Jordy, Nelson,11,2016,8,10.557584
 Kamar, Aiken,11,2016,3,6.1264067
 Kelvin, Benjamin,11,2016,5,7.0775194
 Kendall, Wright,11,2016,5,5.991391999999999
 Kenny, Stills,11,2016,3,3.370224
 Kenny, Britt,11,2016,4,9.315368
 Marqise, Lee,11,2016,11,8.480419
 Michael, Thomas,11,2016,6,9.1974
 Mike, Wallace,11,2016,7,6.5335374
 Mike, Evans,11,2016,10,11.581519
 Nelson, Agholor,11,2016,2,2.8081367000000004
 Odell, Beckham,11,2016,4,7.8896823000000005
 Randall, Cobb,11,2016,8,8.833146000000001
 Rishard, Matthews,11,2016,12,11.910619
 Stefon, Diggs,11,2016,3,4.2567654
 Sterling, Shepard,11,2016,11,8.512107
 Steve, Smith,11,2016,15,8.835761999999999
 Tajae, Sharpe,11,2016,12,6.403829
 Tavon, Austin,11,2016,2,1.6506188999999998
 Ted, Ginn,11,2016,11,4.7580433
 Terrelle, Pryor,11,2016,9,8.129586
 Ty, Montgomery,11,2016,3,4.997701999999999
 Tyler, Lockett,11,2016,3,3.7519426
 Tyreek, Hill,11,2016,5,3.0719418999999997
 Willie, Snead,11,2016,3,5.51176
 Adam, Thielen,12,2016,5,5.996128
 Allen, Robinson,12,2016,2,11.089819
 Allen, Hurns,12,2016,7,6.673546000000001
 Antonio, Brown,12,2016,27,16.79221
 Brandon, LaFell,12,2016,3,6.029804
 Brandon, Coleman,12,2016,6,4.563562999999999
 Chris, Conley,12,2016,2,3.8129692000000004
 Cole, Beasley,12,2016,5,4.2523045999999995
 Cordarrelle, Patterson,12,2016,3,6.6580143
 Corey, Coleman,12,2016,9,6.6135983
 Davante, Adams,12,2016,23,11.607217
 DeAndre, Hopkins,12,2016,7,11.732721000000002
 DeVante, Parker,12,2016,6,10.983136
 Dez, Bryant,12,2016,7,15.378072
 Doug, Baldwin,12,2016,3,11.907795
 Eli, Rogers,12,2016,3,8.744283
 Jamison, Crowder,12,2016,8,9.5894
 Jarvis, Landry,12,2016,4,5.4950805
 JJ, Nelson,12,2016,3,5.2809515
 Jordan, Matthews,12,2016,4,5.856484
 Jordy, Nelson,12,2016,9,14.168898
 Julian, Edelman,12,2016,8,9.86634
 Kamar, Aiken,12,2016,3,4.3294516
 Kelvin, Benjamin,12,2016,11,9.380791
 Kenny, Britt,12,2016,11,10.981614
 Kenny, Stills,12,2016,13,7.165713
 Larry, Fitzgerald,12,2016,5,13.002542
 Malcolm, Mitchell,12,2016,16,6.356444000000001
 Marqise, Lee,12,2016,9,5.301671499999999
 Michael, Floyd,12,2016,3,10.744636
 Michael, Thomas,12,2016,22,7.348905
 Mike, Wallace,12,2016,5,9.796864
 Mike, Evans,12,2016,22,6.1415763
 Odell, Beckham,12,2016,21,13.288606
 Pierre, Garcon,12,2016,4,5.4455585
 Randall, Cobb,12,2016,4,9.509356
 Rishard, Matthews,12,2016,12,8.829295
 Seth, Devalve,12,2016,3,6.393369
 Sterling, Shepard,12,2016,2,9.456346
 Steve, Smith,12,2016,2,8.801665
 Tavon, Austin,12,2016,11,3.8410592000000006
 Ted, Ginn,12,2016,18,6.662808999999999
 Terrance, Williams,12,2016,7,6.1027
 Terrelle, Pryor,12,2016,13,8.142272
 Tyler, Boyd,12,2016,6,4.9126754
 Tyreek, Hill,12,2016,17,7.0818224
 Willie, Snead,12,2016,11,9.788569
 Adam, Thielen,13,2016,7,7.959647
 Albert, Wilson,13,2016,15,5.721248
 Allen, Robinson,13,2016,3,13.426581
 Amari, Cooper,13,2016,11,10.101911
 Andre, Roberts,13,2016,3,5.122174
 Anquan, Boldin,13,2016,4,6.095482
 Antonio, Brown,13,2016,11,14.727665
 Brandon, LaFell,13,2016,15,7.274702499999999
 Brian, Quick,13,2016,4,3.513352
 Cameron, Meredith,13,2016,6,6.311746
 Cole, Beasley,13,2016,2,7.273009
 Danny, Amendola,13,2016,3,5.175814
 DeAndre, Hopkins,13,2016,11,9.111614999999999
 Denard, Robinson,13,2016,6,4.519933
 DeSean, Jackson,13,2016,5,8.478172
 DeVante, Parker,13,2016,9,4.200372
 Devin, Funchess,13,2016,4,3.6191644999999997
 Dez, Bryant,13,2016,14,7.768344
 Donte, Moncrief,13,2016,8,9.4390335
 Dorial, Green-Beckham,13,2016,2,9.45548
 Doug, Baldwin,13,2016,6,11.826143
 Golden, Tate,13,2016,20,3.0368066000000002
 James, Wright,13,2016,2,6.0839324
 Jamison, Crowder,13,2016,10,9.595704
 Jarvis, Landry,13,2016,8,5.4511523
 Jermaine, Kearse,13,2016,6,6.7957095999999995
 JJ, Nelson,13,2016,10,5.5484776
 Jordy, Nelson,13,2016,17,12.117643
 Josh, Bellamy,13,2016,10,5.653608
 Julian, Edelman,13,2016,10,6.4804900000000005
 Kamar, Aiken,13,2016,4,6.8761477
 Kenny, Stills,13,2016,2,4.4591265
 Kenny, Britt,13,2016,12,7.0874690000000005
 Larry, Fitzgerald,13,2016,7,10.859079
 Malcolm, Mitchell,13,2016,8,10.909301
 Marqise, Lee,13,2016,4,4.768975
 Marquise, Goodwin,13,2016,3,5.455855000000001
 Michael, Thomas,13,2016,4,8.964704
 Michael, Floyd,13,2016,7,8.1618595
 Michael, Crabtree,13,2016,13,5.7434745000000005
 Mike, Evans,13,2016,5,12.21918
 Mike, Wallace,13,2016,5,4.6213956
 Odell, Beckham,13,2016,10,9.886239999999999
 Pierre, Garcon,13,2016,7,8.051743
 Randall, Cobb,13,2016,7,8.875529
 Seth, Roberts,13,2016,3,5.029078
 Sterling, Shepard,13,2016,8,6.470254
