fname,lname,week,yr,actual,predicted
Antonio,Brown,1,2018,0,9.077738
Julio,Jones,1,2018,0,11.682030000000001
DeAndre,Hopkins,1,2018,0,11.650972
Keenan,Allen,1,2018,0,9.917954
Michael,Thomas,1,2018,0,6.578481
Odell,Beckham,1,2018,0,9.556333
AJ,Green,1,2018,0,7.4033318
Davante,Adams,1,2018,0,9.418545
TY,Hilton,1,2018,0,11.333418
Larry,Fitzgerald,1,2018,0,8.032779
