fname,lname,week,yr,actual,predicted
 Brandon, Williams,4,2017,3,4.893322
 Cameron, Brate,4,2017,14,7.825356
 Charles, Clay,4,2017,11,4.604551
 Coby, Fleener,4,2017,2,4.2018023
 Darren, Fells,4,2017,4,2.7630255
 David, Njoku,4,2017,1,6.139385
 Delanie, Walker,4,2017,5,6.557758
 Ed, Dickson,4,2017,6,8.248386
 Eric, Ebron,4,2017,2,4.639749
 Evan, Engram,4,2017,6,3.9731936
 George, Kittle,4,2017,3,4.407394999999999
 Jack, Doyle,4,2017,2,4.8316
 Jared, Cook,4,2017,4,4.021189
 Jesse, James,4,2017,4,2.9672012000000003
 Jimmy, Graham,4,2017,6,6.101459999999999
 Julius, Thomas,4,2017,2,6.8208575
 Kyle, Rudolph,4,2017,3,7.7154229999999995
 Luke, Willson,4,2017,6,6.670013000000001
 Martellus, Bennett,4,2017,3,5.709804
 Nick, Boyle,4,2017,3,5.1861057
 OJ, Howard,4,2017,12,5.086278
 Rob, Gronkowski,4,2017,8,11.989847
 Travis, Kelce,4,2017,17,10.32272
 Vernon, Davis,4,2017,8,2.3448071
 Zach, Ertz,4,2017,8,6.0681434
 Zach, Miller,4,2017,4,5.263561
 Antonio, Gates,5,2017,2,4.4138246
 Austin, Seferian-Jenkins,5,2017,8,5.770087
 Brandon, Williams,5,2017,1,4.3651366
 Cameron, Brate,5,2017,12,4.9846015
 Charles, Clay,5,2017,3,8.372198
 Darren, Fells,5,2017,14,1.722218
 David, Njoku,5,2017,10,6.0624814
 Delanie, Walker,5,2017,2,6.106007599999999
 Ed, Dickson,5,2017,17,4.7548165000000004
