fname,lname,week,yr,actual,predicted
Rob ,Gronkowski,1,2018,0,9.187991
Travis,Kelce,1,2018,0,7.404522
Zach,Ertz,1,2018,0,5.07658
Greg,Olsen,1,2018,0,5.522263
Evan,Engram,1,2018,0,6.210526
Delanie,Walker,1,2018,0,6.7991834
Jordan,Reed,1,2018,0,3.3746273999999996
Jimmy,Graham,1,2018,0,6.428701
Jack,Doyle,1,2018,0,6.9027343
Kyle,Rudolph,1,2018,0,9.2230425
