fname,lname,week,yr,actual,predicted
 James, White,7,2016,9,6.988694000000001
 Jay, Ajayi,7,2016,27,20.228592000000003
 Jeremy, Hill,7,2016,24,16.494797
 Jordan, Howard,7,2016,2,8.246317999999999
 KaDeem, Carey,7,2016,4,5.848526000000001
 Lamar, Miller,7,2016,6,9.794848
 LeGarrette, Blount,7,2016,24,13.818910999999998
 LeVeon, Bell,7,2016,14,16.416239
 Matt, Forte,7,2016,26,16.028635
 Melvin, Gordon,7,2016,29,21.006353
 Mike, Gillislee,7,2016,2,6.544128400000001
 Mike, Davis,7,2016,8,9.881537
 Reggie, Bush,7,2016,9,7.4923697
 Rob, Kelley,7,2016,7,6.2830379999999995
 Ryan, Mathews,7,2016,6,8.775602000000001
 Shaun, Draughn,7,2016,10,8.404607
 Tevin, Coleman,7,2016,13,14.052363
 Todd, Gurley,7,2016,8,10.21446
 Zach, Zenner,7,2016,8,9.001327
 Aaron, Ripkowski,8,2016,3,5.161425
 Alfred, Blue,8,2016,4,5.279642
 Bilal, Powell,8,2016,13,9.887377
 Charcandrick, West,8,2016,5,9.876239
 Chris, Thompson,8,2016,3,8.461087
 Christine, Michael,8,2016,10,10.761327
 Darren, Sproles,8,2016,9,7.414771000000001
 David, Johnson,8,2016,10,20.0445
 DeAndre, Washington,8,2016,3,7.6160820000000005
 DeMarco, Murray,8,2016,18,17.783260000000002
 Derrick, Henry,8,2016,15,10.573293
 Devonta, Freeman,8,2016,17,14.707626999999999
 Devontae, Booker,8,2016,13,10.201102
 Duke, Johnson,8,2016,10,11.265801
 Frank, Gore,8,2016,11,11.865355000000001
 Giovani, Bernard,8,2016,12,11.840048
 Isaiah, Crowell,8,2016,11,11.301276
 Jalen, Richard,8,2016,3,6.0886507000000005
 James, White,8,2016,2,2.6398964
 Jeremy, Hill,8,2016,13,13.015538000000001
 Jordan, Howard,8,2016,25,11.175668
 Lamar, Miller,8,2016,11,13.008954
 LeGarrette, Blount,8,2016,10,11.123101
 Matt, Forte,8,2016,21,18.893173
 Melvin, Gordon,8,2016,15,12.169139
 Mike, Gillislee,8,2016,14,9.580456
 Reggie, Bush,8,2016,3,6.837152000000001
 Rob, Kelley,8,2016,14,6.2081532
 Robert, Turbin,8,2016,2,4.2793355
 Ryan, Mathews,8,2016,7,8.832066000000001
 Spencer, Ware,8,2016,3,7.598463000000001
 TJ, Yeldon,8,2016,5,6.989483
 Bilal, Powell,9,2016,4,7.866411
 Charcandrick, West,9,2016,6,13.250929999999999
 Chris, Ivory,9,2016,9,11.050017
 Christine, Michael,9,2016,6,12.825485
 Darren, Sproles,9,2016,6,7.89562
 DeAndre, Washington,9,2016,3,6.4731016
 DeMarco, Murray,9,2016,13,13.308595
 Devonta, Freeman,9,2016,9,9.462104
 Devontae, Booker,9,2016,2,8.026337
 Duke, Johnson,9,2016,4,10.239714999999999
 Frank, Gore,9,2016,19,18.891994
 Isaiah, Crowell,9,2016,6,7.086474000000001
 Jalen, Richard,9,2016,7,7.020944999999999
 Latavius, Murray,9,2016,30,20.197678
 Mark, Ingram,9,2016,28,21.049788
 Matt, Asiata,9,2016,3,9.617927
 Matt, Forte,9,2016,15,11.815239
 Melvin, Gordon,9,2016,31,27.108944
 Mike, Gillislee,9,2016,9,6.535658
 Peyton, Barber,9,2016,5,6.3626413
 Reggie, Bush,9,2016,2,6.877069500000001
 Robert, Turbin,9,2016,2,4.817692
 Ryan, Mathews,9,2016,7,9.134082000000001
 Tim, Hightower,9,2016,15,11.154352000000001
 TJ, Yeldon,9,2016,11,8.42987
 Wendell, Smallwood,9,2016,2,5.999855999999999
 Bilal, Powell,10,2016,14,12.337337
 Chris, Ivory,10,2016,4,12.464221
 Christine, Michael,10,2016,2,6.729678599999999
 Darren, Sproles,10,2016,6,13.117934
 DeMarco, Murray,10,2016,27,23.010778
 Devonta, Freeman,10,2016,7,13.2075815
 Devontae, Booker,10,2016,8,6.6741447
 Duke, Johnson,10,2016,2,7.315303
 Ezekiel, Elliott,10,2016,38,15.015579999999998
 Isaiah, Crowell,10,2016,5,10.784162
 Jonathan, Stewart,10,2016,3,6.730071000000001
 Kapri, Bibbs,10,2016,2,5.718408599999999
 Mark, Ingram,10,2016,6,8.933378999999999
 Matt, Asiata,10,2016,7,6.904522
 Matt, Forte,10,2016,10,8.325395
 Melvin, Gordon,10,2016,13,19.621942999999998
 Peyton, Barber,10,2016,3,12.106819999999999
 Ryan, Mathews,10,2016,27,13.527867
 Tim, Hightower,10,2016,5,7.983541499999999
 TJ, Yeldon,10,2016,5,4.8828716
 Travaris, Cadet,10,2016,2,3.476864
 Wendell, Smallwood,10,2016,7,8.624384
 Charcandrick, West,11,2016,4,7.803611
 Chris, Ivory,11,2016,9,8.920097
 DeMarco, Murray,11,2016,13,16.012426
 Duke, Johnson,11,2016,5,8.390097
 Ezekiel, Elliott,11,2016,12,11.402721000000001
 Isaiah, Crowell,11,2016,2,6.562053
 Jay, Ajayi,11,2016,7,7.2396183
 Jerick, McKinnon,11,2016,4,7.191335700000001
 Jonathan, Stewart,11,2016,9,14.318907999999999
 Kenneth, Dixon,11,2016,4,8.391485000000001
 Kyle, Juszczyk,11,2016,3,5.621237799999999
 LeVeon, Bell,11,2016,25,22.17472
 Mark, Ingram,11,2016,6,17.1714
 Matt, Asiata,11,2016,8,7.510045
 Paul, Perkins,11,2016,2,8.725164999999999
 Peyton, Barber,11,2016,2,6.886957000000001
 Rashad, Jennings,11,2016,18,12.633992
 Ryan, Mathews,11,2016,3,7.3289194
 Terrance, West,11,2016,11,10.192772999999999
 Tim, Hightower,11,2016,11,7.989594500000001
 TJ, Yeldon,11,2016,2,9.320689
 Todd, Gurley,11,2016,13,13.842478
 Wendell, Smallwood,11,2016,7,6.6382875
 Carlos, Hyde,12,2016,15,12.116771
 Chris, Thompson,12,2016,2,4.6652293
 Chris, Ivory,12,2016,11,12.796801
 Darren, Sproles,12,2016,4,5.982021
 David, Johnson,12,2016,21,19.40796
 DeMarco, Murray,12,2016,8,17.40012
 Doug, Martin,12,2016,7,12.596001
 Duke, Johnson,12,2016,3,6.4816628
 Ezekiel, Elliott,12,2016,23,20.768017
 Isaiah, Crowell,12,2016,7,7.771511
 James, White,12,2016,2,3.1353464
 James, Starks,12,2016,6,8.26858
 Jay, Ajayi,12,2016,11,12.679637
 Jeremy, Hill,12,2016,8,9.793289999999999
 Jerick, McKinnon,12,2016,7,7.449981
 Jonathan, Stewart,12,2016,21,12.39471
 Jordan, Howard,12,2016,12,14.924235999999999
 Kenneth, Dixon,12,2016,7,8.300448
 Lamar, Miller,12,2016,5,10.709978
 LeGarrette, Blount,12,2016,6,10.526494
 LeVeon, Bell,12,2016,20,20.154633999999998
 Mark, Ingram,12,2016,28,16.686708
 Matt, Asiata,12,2016,9,9.946128
 Paul, Perkins,12,2016,3,10.79498
 Rashad, Jennings,12,2016,5,13.487673999999998
 Rob, Kelley,12,2016,3,10.528217999999999
 Spencer, Ware,12,2016,9,9.925977
 Terrance, West,12,2016,5,9.137544
 Tim, Hightower,12,2016,16,13.50813
 Todd, Gurley,12,2016,8,13.042380999999999
 Wendell, Smallwood,12,2016,4,13.225835
 Aaron, Ripkowski,13,2016,7,10.446894
 Carlos, Hyde,13,2016,9,10.1281595
 Chris, Thompson,13,2016,4,3.0231721
 Darren, Sproles,13,2016,10,10.227613
 David, Johnson,13,2016,29,22.006773000000003
 Dion, Lewis,13,2016,3,6.701506
 Doug, Martin,13,2016,12,13.326994000000001
 Dwayne, Washington,13,2016,3,7.9028089999999995
 Ezekiel, Elliott,13,2016,15,12.076794999999999
 Frank, Gore,13,2016,7,12.713538
 Jalen, Richard,13,2016,5,6.784608
 James, White,13,2016,2,3.8578546
 Jay, Ajayi,13,2016,8,9.354792
 Jeremy, Hill,13,2016,10,13.88085
 Jerick, McKinnon,13,2016,11,12.991477
 John, Kuhn,13,2016,7,7.5285
 Jonathan, Stewart,13,2016,4,5.0581455
 Jordan, Howard,13,2016,29,19.025002999999998
 Kenneth, Dixon,13,2016,7,11.815781
 Lamar, Miller,13,2016,2,10.559049
 Latavius, Murray,13,2016,22,15.922292
 LeGarrette, Blount,13,2016,14,8.338119
 LeSean, McCoy,13,2016,19,13.598872
 LeVeon, Bell,13,2016,16,15.588275
 Mark, Ingram,13,2016,4,8.887122
 Matt, Asiata,13,2016,3,9.069034
 Mike, Tolbert,13,2016,2,5.2933855
 Paul, Perkins,13,2016,3,5.2316294
 Rashad, Jennings,13,2016,10,12.609428999999999
 Rex, Burkhead,13,2016,4,6.717863
 Rob, Kelley,13,2016,6,11.420554
 Robert, Turbin,13,2016,7,6.2579484
 Shaun, Draughn,13,2016,2,7.7636899999999995
 Spencer, Ware,13,2016,16,10.17862
 Terrance, West,13,2016,18,11.531682
 Theo, Riddick,13,2016,7,7.1712894
 Thomas, Rawls,13,2016,23,11.682802
 TJ, Yeldon,13,2016,7,7.067268400000001
 Todd, Gurley,13,2016,3,9.507411
 Bilal, Powell,14,2016,29,13.469985000000001
 Carlos, Hyde,14,2016,25,22.34003
 Charcandrick, West,14,2016,6,9.46185
 Chris, Thompson,14,2016,9,5.7114105
 Christine, Michael,14,2016,3,7.476628999999999
 Damien, Williams,14,2016,6,2.2183497
 Darren, Sproles,14,2016,9,9.27939
 David, Johnson,14,2016,13,17.452776
 Doug, Martin,14,2016,13,16.995473999999998
 Dwayne, Washington,14,2016,7,8.765101
 Ezekiel, Elliott,14,2016,10,10.454225
 Frank, Gore,14,2016,13,13.421956
 Jalen, Richard,14,2016,2,5.6299496
 James, White,14,2016,8,6.5651636
 Jay, Ajayi,14,2016,5,7.6036882
 Jeremy, Hill,14,2016,20,10.4381075
 Jerick, McKinnon,14,2016,6,8.277434
 Jonathan, Stewart,14,2016,12,9.000745
 Jordan, Howard,14,2016,10,13.235101
 Kenneth, Farrow,14,2016,7,4.667882
 Kenneth, Dixon,14,2016,13,7.560144
 Kyle, Juszczyk,14,2016,4,1.5887493000000001
 Lamar, Miller,14,2016,17,10.233875
 Latavius, Murray,14,2016,16,11.721877000000001
 LeGarrette, Blount,14,2016,13,11.233141999999999
 LeSean, McCoy,14,2016,16,24.79149
 LeVeon, Bell,14,2016,47,14.325111999999999
 Matt, Asiata,14,2016,9,6.6728916
 Paul, Perkins,14,2016,4,9.448216
 Rashad, Jennings,14,2016,5,8.225251
 Rex, Burkhead,14,2016,4,10.101971
 Rob, Kelley,14,2016,14,7.228135000000001
 Robert, Turbin,14,2016,4,8.416453
 Shaun, Draughn,14,2016,9,9.674588
 Spencer, Ware,14,2016,5,8.311917
 Terrance, West,14,2016,2,9.07035
 Tevin, Coleman,14,2016,16,12.164829
 Thomas, Rawls,14,2016,6,9.960412
 Tim, Hightower,14,2016,3,7.4014
 TJ, Yeldon,14,2016,8,9.998837
 Todd, Gurley,14,2016,14,13.644788
 Zach, Zenner,14,2016,3,8.269091
 Bilal, Powell,15,2016,15,13.531217000000002
 Carlos, Hyde,15,2016,6,9.790667
 Chris, Thompson,15,2016,3,6.7136593
 Christine, Michael,15,2016,10,10.018489
 David, Johnson,15,2016,22,18.298379999999998
 Devonta, Freeman,15,2016,31,15.071102999999999
 Devontae, Booker,15,2016,2,7.613091000000001
 Dion, Lewis,15,2016,9,8.412963000000001
 Doug, Martin,15,2016,4,8.348896
 Dwayne, Washington,15,2016,3,6.135881400000001
 Ezekiel, Elliott,15,2016,23,10.19454
 Fozzy, Whittaker,15,2016,2,4.3970585
 Frank, Gore,15,2016,11,11.388897
 Jalen, Richard,15,2016,4,6.8332690000000005
 James, White,15,2016,3,5.8573830000000005
 Jay, Ajayi,15,2016,5,11.36381
 Jeremy, Hill,15,2016,10,12.351602999999999
 Jerick, McKinnon,15,2016,6,11.690286
 Jonathan, Stewart,15,2016,13,9.70477
 Jordan, Howard,15,2016,17,11.728671
 Kenneth, Farrow,15,2016,3,14.421785999999999
 Kenneth, Dixon,15,2016,9,7.881219000000001
 Lamar, Miller,15,2016,14,18.51908
 Latavius, Murray,15,2016,8,8.4542465
 LeGarrette, Blount,15,2016,9,10.100514
 LeSean, McCoy,15,2016,28,25.696207
 LeVeon, Bell,15,2016,12,25.492777
 Mark, Ingram,15,2016,8,10.121035000000001
 Matt, Asiata,15,2016,2,12.097547
 Matt, Forte,15,2016,2,13.916892
 Mike, Gillislee,15,2016,9,7.754622500000001
 Paul, Perkins,15,2016,5,11.764092
 Rashad, Jennings,15,2016,3,17.384645000000003
 Rex, Burkhead,15,2016,4,9.537317999999999
 Rob, Kelley,15,2016,10,8.951106
 Robert, Turbin,15,2016,17,8.273458
 Spencer, Ware,15,2016,8,10.135464
 Terrance, West,15,2016,11,9.291327
 Tevin, Coleman,15,2016,5,10.913911
 Thomas, Rawls,15,2016,3,6.161707
 Tim, Hightower,15,2016,16,4.921315
 TJ, Yeldon,15,2016,5,11.995393
 Todd, Gurley,15,2016,3,12.846831
 Travaris, Cadet,15,2016,10,5.3532395
 Zach, Zenner,15,2016,5,6.821146000000001
 Alfred, Blue,16,2016,14,6.1209297
 Bilal, Powell,16,2016,7,20.559849
 Carlos, Hyde,16,2016,10,26.114744
 Charcandrick, West,16,2016,3,6.442198
 Charles, Sims,16,2016,4,13.207938
 Chris, Thompson,16,2016,15,5.515993
 Damien, Williams,16,2016,5,6.2185809999999995
 David, Johnson,16,2016,30,14.843492000000001
 DeMarco, Murray,16,2016,5,19.528263
 Derrick, Henry,16,2016,3,8.643641
 Devonta, Freeman,16,2016,8,9.3478365
 Devontae, Booker,16,2016,5,7.1483191999999995
 Dion, Lewis,16,2016,5,12.8633795
 Duke, Johnson,16,2016,4,9.17272
 Dwayne, Washington,16,2016,2,8.563259
 Ezekiel, Elliott,16,2016,21,20.623976000000003
 Fozzy, Whittaker,16,2016,4,4.297971700000001
 Frank, Gore,16,2016,7,20.120062
 Isaiah, Crowell,16,2016,17,8.614245
 Jalen, Richard,16,2016,13,11.799496000000001
 James, White,16,2016,10,13.738572
 Jay, Ajayi,16,2016,26,8.758571
 Jeremy, Langford,16,2016,7,9.311311
 Jerick, McKinnon,16,2016,8,11.518886
 Jonathan, Stewart,16,2016,5,14.362151
 Jordan, Howard,16,2016,11,12.193454
 Kenneth, Farrow,16,2016,4,11.798691
 Kenneth, Dixon,16,2016,5,5.7102775999999995
 Kenyan, Drake,16,2016,11,4.6414266
 Kyle, Juszczyk,16,2016,8,2.8380144
 Latavius, Murray,16,2016,5,12.464834
 LeGarrette, Blount,16,2016,17,10.807363
 LeSean, McCoy,16,2016,19,19.756971
 LeVeon, Bell,16,2016,25,16.676529000000002
 Mark, Ingram,16,2016,23,11.871964
 Matt, Asiata,16,2016,6,5.430502400000001
 Mike, Gillislee,16,2016,9,7.887037299999999
 Paul, Perkins,16,2016,6,7.2231836
 Rashad, Jennings,16,2016,4,9.499450999999999
 Rex, Burkhead,16,2016,6,7.184539
 Rob, Kelley,16,2016,7,8.111822
 Robert, Turbin,16,2016,8,6.2880316
 Ryan, Mathews,16,2016,5,10.433337
 Shaun, Draughn,16,2016,5,5.959067299999999
 Spencer, Ware,16,2016,8,9.862685
 Terrance, West,16,2016,4,9.769729
 Tevin, Coleman,16,2016,19,9.927274
 Tim, Hightower,16,2016,3,9.394826
 Todd, Gurley,16,2016,14,13.166066
 Travaris, Cadet,16,2016,7,1.4174818
 Zach, Zenner,16,2016,20,5.440501
 Alfred, Blue,17,2016,3,8.427009
 Bilal, Powell,17,2016,19,16.226046
 Charcandrick, West,17,2016,22,7.245742999999999
 Chris, Thompson,17,2016,3,4.3796206
 David, Johnson,17,2016,3,17.40152
 DeAndre, Washington,17,2016,5,6.3154793
 DeMarco, Murray,17,2016,2,19.516996
 Derrick, Henry,17,2016,12,9.892403999999999
 Devonta, Freeman,17,2016,23,18.879848000000003
 Devontae, Booker,17,2016,22,11.59914
 Dion, Lewis,17,2016,4,7.702899499999999
 Frank, Gore,17,2016,7,16.855017
 Isaiah, Crowell,17,2016,15,11.124618
 James, White,17,2016,2,2.122305
 Jay, Ajayi,17,2016,7,21.014833
 Jeremy, Langford,17,2016,5,7.8350334
 Jerick, McKinnon,17,2016,22,13.376368
 Jonathan, Stewart,17,2016,12,7.044308
 Jordan, Howard,17,2016,13,10.233357
 Kenneth, Dixon,17,2016,11,6.636073
 Latavius, Murray,17,2016,2,11.953834
 LeGarrette, Blount,17,2016,11,10.729771000000001
 Mark, Ingram,17,2016,18,11.927211
 Matt, Asiata,17,2016,4,7.205445299999999
 Mike, Tolbert,17,2016,2,1.6118728
 Mike, Gillislee,17,2016,11,7.630989
 Paul, Perkins,17,2016,10,8.283257
 Rashad, Jennings,17,2016,11,11.421676
 Rex, Burkhead,17,2016,25,7.832099400000001
 Rob, Kelley,17,2016,3,9.394789999999999
 Robert, Turbin,17,2016,8,2.9863966
 Shaun, Draughn,17,2016,22,9.883427000000001
 Terrance, West,17,2016,2,9.128395
 Tevin, Coleman,17,2016,11,16.774588
 Thomas, Rawls,17,2016,7,10.457215
 Tim, Hightower,17,2016,8,9.171407
 Todd, Gurley,17,2016,7,16.02854
 Travaris, Cadet,17,2016,7,5.8486958
 Zach, Zenner,17,2016,16,10.428269
 Alvin, Kamara,3,2017,9,6.910396
 Ameer, Abdullah,3,2017,7,11.520793
 Andre, Ellington,3,2017,7,1.9097060000000001
 Bilal, Powell,3,2017,9,10.427105000000001
 Branden, Oliver,3,2017,2,7.132194500000001
 Carlos, Hyde,3,2017,21,11.542028
 Chris, Ivory,3,2017,3,11.341523
 Chris, Thompson,3,2017,24,6.910289
 Christian, McCaffrey,3,2017,11,8.606093
 CJ, Anderson,3,2017,3,10.842521000000001
 DeAndre, Washington,3,2017,2,7.512503
 DeMarco, Murray,3,2017,17,9.226074
 Derrick, Henry,3,2017,6,11.033923
 Devonta, Freeman,3,2017,19,8.823586
 Donta, Foreman,3,2017,8,9.062924
 Duke, Johnson,3,2017,16,5.1525073
 Ezekiel, Elliott,3,2017,15,18.002095999999998
 Frank, Gore,3,2017,11,7.820552
 Giovani, Bernard,3,2017,9,6.9045796
 Isaiah, Crowell,3,2017,5,7.534950299999999
 Jamaal, Charles,3,2017,11,6.597359700000001
 James, White,3,2017,2,10.449679
 Javorius, Allen,3,2017,2,7.159199
 Jeremy, Hill,3,2017,2,9.159442
 Joe, Mixon,3,2017,9,6.0330033
 Jonathan, Stewart,3,2017,5,8.363114
 Jordan, Howard,3,2017,27,12.379422
 Kareem, Hunt,3,2017,24,13.397123
 Lamar, Miller,3,2017,5,10.11028
 LeGarrette, Blount,3,2017,12,22.798416
 Leonard, Fournette,3,2017,13,6.4812527
 LeSean, McCoy,3,2017,6,16.814842000000002
 LeVeon, Bell,3,2017,15,16.21051
 Mark, Ingram,3,2017,8,7.209904700000001
 Matt, Breida,3,2017,2,6.177751
 Matt, Forte,3,2017,2,14.912847
 Melvin, Gordon,3,2017,13,7.728905999999999
 Mike, Gillislee,3,2017,3,11.893088
 Mike, Tolbert,3,2017,4,4.303982700000001
 Orleans, Darkwa,3,2017,3,7.621042
 Paul, Perkins,3,2017,2,8.140477
 Tarik, Cohen,3,2017,9,8.261061999999999
 Tevin, Coleman,3,2017,8,8.748111999999999
 Theo, Riddick,3,2017,3,8.350351
 Todd, Gurley,3,2017,32,14.097117
 Ty, Montgomery,3,2017,4,6.980971
 Wendell, Smallwood,3,2017,7,9.967614
 Alex, Collins,4,2017,7,8.061324
 Alvin, Kamara,4,2017,15,5.8452625
 Ameer, Abdullah,4,2017,16,10.928037
 Andre, Ellington,4,2017,9,8.028592
 Bilal, Powell,4,2017,24,10.253573
 Carlos, Hyde,4,2017,8,5.4322186
 Chris, Ivory,4,2017,4,11.661925
 Christian, McCaffrey,4,2017,4,11.677121000000001
 CJ, Anderson,4,2017,10,10.809543
 DeMarco, Murray,4,2017,3,6.4552836
 Devonta, Freeman,4,2017,13,10.718613000000001
 Dion, Lewis,4,2017,7,7.159789
 Donta, Foreman,4,2017,4,12.492429
 Duke, Johnson,4,2017,11,6.6535106
 Elijah, McGuire,4,2017,18,6.8633440000000006
 Ezekiel, Elliott,4,2017,25,20.648367
 Frank, Gore,4,2017,7,5.3614273
 Giovani, Bernard,4,2017,13,7.975408
 Isaiah, Crowell,4,2017,2,11.485389
 Jacquizz, Rodgers,4,2017,10,2.8613402999999997
 Jalen, Richard,4,2017,2,6.108250599999999
 Jamaal, Charles,4,2017,4,8.93539
 James, White,4,2017,4,7.6333075
 Javorius, Allen,4,2017,3,4.17889
 Jay, Ajayi,4,2017,4,16.431978
 Jeremy, Hill,4,2017,2,9.17286
 Joe, Mixon,4,2017,3,10.138182
 Jonathan, Stewart,4,2017,5,7.91933
 Jordan, Howard,4,2017,12,16.193401
 Kareem, Hunt,4,2017,12,13.382548000000002
 Lamar, Miller,4,2017,24,10.924506
 Latavius, Murray,4,2017,2,11.223857
 LeGarrette, Blount,4,2017,15,20.480814000000002
 Leonard, Fournette,4,2017,19,7.5475492
 LeSean, McCoy,4,2017,10,16.128404999999997
 LeVeon, Bell,4,2017,30,16.240675
 Mark, Ingram,4,2017,5,10.292323
 Melvin, Gordon,4,2017,2,13.825778
 Mike, Tolbert,4,2017,3,6.053837000000001
 Mike, Gillislee,4,2017,4,8.323773
 Samaje, Perine,4,2017,2,8.66426
 Shane, Vereen,4,2017,2,8.632644
 Tarik, Cohen,4,2017,4,10.830506
 Tevin, Coleman,4,2017,13,9.985036000000001
 Todd, Gurley,4,2017,27,15.637832000000001
 Ty, Montgomery,4,2017,2,10.15726
 Wendell, Smallwood,4,2017,13,9.974889
 Alex, Collins,5,2017,5,7.108639200000001
 Ameer, Abdullah,5,2017,3,12.436534
 Andre, Ellington,5,2017,6,9.275475
 Austin, Ekeler,5,2017,2,7.7987720000000005
 Benny, Cunningham,5,2017,10,7.422599000000001
 Bilal, Powell,5,2017,2,7.6528034
 Charcandrick, West,5,2017,13,3.8252525
 Charles, Sims,5,2017,3,16.126816
 Chris, Ivory,5,2017,4,9.707917
 Christian, McCaffrey,5,2017,9,10.76755
 Corey, Clement,5,2017,3,9.150203
 Damien, Williams,5,2017,2,8.500105
 DeMarco, Murray,5,2017,5,7.2656350000000005
 Dion, Lewis,5,2017,6,5.5497055
 Donta, Foreman,5,2017,2,7.8230186
 Duke, Johnson,5,2017,14,8.054256
 Elijah, McGuire,5,2017,3,8.939591
 Ezekiel, Elliott,5,2017,12,14.616786
 Frank, Gore,5,2017,7,10.171711
 Giovani, Bernard,5,2017,3,9.246309
 Isaiah, Crowell,5,2017,6,12.775214
 Jalen, Richard,5,2017,3,3.9340922999999997
 James, White,5,2017,5,8.912377000000001
 Javorius, Allen,5,2017,14,5.291524
 Jay, Ajayi,5,2017,6,15.221307000000001
 Jerick, McKinnon,5,2017,20,8.15198
 Joe, Mixon,5,2017,11,8.609471000000001
 Jonathan, Stewart,5,2017,4,9.449534
 Jordan, Howard,5,2017,7,8.886987
 Kareem, Hunt,5,2017,10,11.727481
 Kyle, Juszczyk,5,2017,7,2.7227685
 Lamar, Miller,5,2017,8,12.151599000000001
 Latavius, Murray,5,2017,4,11.371098
 LeGarrette, Blount,5,2017,7,25.119814
 Leonard, Fournette,5,2017,30,9.608512
 LeSean, McCoy,5,2017,8,14.2858
 LeVeon, Bell,5,2017,8,19.040285
 Marshawn, Lynch,5,2017,11,6.3553824
 Matt, Breida,5,2017,6,6.4481997
 Melvin, Gordon,5,2017,27,6.89181
 Mike, Tolbert,5,2017,2,4.635115
 Mike, Gillislee,5,2017,5,11.085552999999999
 Shane, Vereen,5,2017,3,9.857766
 Theo, Riddick,5,2017,4,11.091744
 Todd, Gurley,5,2017,3,20.10134
 Zach, Zenner,5,2017,7,7.905130000000001
 Aaron, Jones,6,2017,4,7.8571215
 Alex, Collins,6,2017,7,10.136289
 Ameer, Abdullah,6,2017,5,8.296536
 Carlos, Hyde,6,2017,18,8.5882845
 Charles, Sims,6,2017,4,12.027961
 Chris, Ivory,6,2017,13,10.345424000000001
 Christian, McCaffrey,6,2017,11,5.658451
 DeMarco, Murray,6,2017,14,14.222204999999999
 Derrick, Henry,6,2017,20,9.810113000000001
 Dion, Lewis,6,2017,11,6.105884
 Donta, Foreman,6,2017,5,9.2859745
 Duke, Johnson,6,2017,4,10.146687
 Elijah, McGuire,6,2017,2,10.265835000000001
 Frank, Gore,6,2017,5,10.772109
 Isaiah, Crowell,6,2017,6,8.599014
 Jalen, Richard,6,2017,2,7.1342115
 James, White,6,2017,4,1.2496327
 Javorius, Allen,6,2017,5,13.761075
 Jay, Ajayi,6,2017,13,13.764394
 Jerick, McKinnon,6,2017,20,12.201932000000001
 Jordan, Howard,6,2017,16,9.195094000000001
 Kareem, Hunt,6,2017,10,12.883699
 Lamar, Miller,6,2017,8,8.381109
 Latavius, Murray,6,2017,3,11.974717
 LeGarrette, Blount,6,2017,8,19.60687
